instance_id,seed,best_objective,runtime,algorithm_name,deadline,param_max_evaluations,param_seed,param_population_size,param_time_limit,param_f_min,param_f_max,param_A0,param_r0,param_alpha,param_gamma,param_local_search_strategy,param_local_search_interval,param_w,param_c1,param_c2,param_restart_strategy,param_restart_threshold,param_sa_initial_temp,param_sa_final_temp,param_sa_cooling_rate,param_hm_size,param_hmcr,param_par,param_bw,param_par_min,param_par_max,param_bw_min,param_bw_max,param_parameter_strategy,param_initialization_strategy
J30_5.RCP,1,54.5057232049948,0.40513014793395996,BA_none,31,1000,1,50.0,3600.0,0.0,2.0,1.0,0.5,0.9,0.9,none,10.0,,,,,,,,,,,,,,,,,,
J30_5.RCP,0,56.376690946930275,0.481097936630249,PSO_none_none,31,1000,0,50.0,3600.0,,,,,,,none,,0.729,1.49445,1.49445,none,30.0,80.0,0.01,0.9,,,,,,,,,,
J30_5.RCP,1,59.27991675338189,0.47961902618408203,PSO_none_none,31,1000,1,50.0,3600.0,,,,,,,none,,0.729,1.49445,1.49445,none,30.0,80.0,0.01,0.9,,,,,,,,,,
J30_5.RCP,0,57.021852237252865,0.4138827323913574,HS_fixed_random,31,1000,0,,3600.0,,,,,,,,,,,,,,,,,50.0,0.9,0.3,2.0,0.1,0.9,1.0,5.0,fixed,random
J30_5.RCP,1,58.69927159209157,0.4240870475769043,HS_fixed_random,31,1000,1,,3600.0,,,,,,,,,,,,,,,,,50.0,0.9,0.3,2.0,0.1,0.9,1.0,5.0,fixed,random
J30_6.RCP,0,63.89612188365651,0.40642404556274414,BA_none,38,1000,0,50.0,3600.0,0.0,2.0,1.0,0.5,0.9,0.9,none,10.0,,,,,,,,,,,,,,,,,,
J30_6.RCP,1,66.00138504155125,0.402630090713501,BA_none,38,1000,1,50.0,3600.0,0.0,2.0,1.0,0.5,0.9,0.9,none,10.0,,,,,,,,,,,,,,,,,,
J30_6.RCP,0,62.94875346260388,0.4920792579650879,PSO_none_none,38,1000,0,50.0,3600.0,,,,,,,none,,0.729,1.49445,1.49445,none,30.0,80.0,0.01,0.9,,,,,,,,,,
J30_6.RCP,1,60.15927977839334,0.47794508934020996,PSO_none_none,38,1000,1,50.0,3600.0,,,,,,,none,,0.729,1.49445,1.49445,none,30.0,80.0,0.01,0.9,,,,,,,,,,
J30_6.RCP,0,60.159279778393355,0.41159820556640625,HS_fixed_random,38,1000,0,,3600.0,,,,,,,,,,,,,,,,,50.0,0.9,0.3,2.0,0.1,0.9,1.0,5.0,fixed,random
J30_6.RCP,1,60.68559556786704,0.4192631244659424,HS_fixed_random,38,1000,1,,3600.0,,,,,,,,,,,,,,,,,50.0,0.9,0.3,2.0,0.1,0.9,1.0,5.0,fixed,random
J30_7.RCP,0,52.69194444444445,0.4132270812988281,BA_none,60,1000,0,50.0,3600.0,0.0,2.0,1.0,0.5,0.9,0.9,none,10.0,,,,,,,,,,,,,,,,,,
J30_7.RCP,1,52.69194444444445,0.5147709846496582,BA_none,60,1000,1,50.0,3600.0,0.0,2.0,1.0,0.5,0.9,0.9,none,10.0,,,,,,,,,,,,,,,,,,
J30_7.RCP,0,53.59194444444445,0.47571396827697754,PSO_none_none,60,1000,0,50.0,3600.0,,,,,,,none,,0.729,1.49445,1.49445,none,30.0,80.0,0.01,0.9,,,,,,,,,,
J30_7.RCP,1,54.05861111111111,0.5341470241546631,PSO_none_none,60,1000,1,50.0,3600.0,,,,,,,none,,0.729,1.49445,1.49445,none,30.0,80.0,0.01,0.9,,,,,,,,,,
J30_7.RCP,0,51.82527777777779,0.4362459182739258,HS_fixed_random,60,1000,0,,3600.0,,,,,,,,,,,,,,,,,50.0,0.9,0.3,2.0,0.1,0.9,1.0,5.0,fixed,random
J30_7.RCP,1,52.258611111111115,0.4294006824493408,HS_fixed_random,60,1000,1,,3600.0,,,,,,,,,,,,,,,,,50.0,0.9,0.3,2.0,0.1,0.9,1.0,5.0,fixed,random
J30_8.RCP,0,63.69312922748309,0.40904712677001953,BA_none,53,1000,0,50.0,3600.0,0.0,2.0,1.0,0.5,0.9,0.9,none,10.0,,,,,,,,,,,,,,,,,,
J30_8.RCP,1,61.65539337842649,0.43136096000671387,BA_none,53,1000,1,50.0,3600.0,0.0,2.0,1.0,0.5,0.9,0.9,none,10.0,,,,,,,,,,,,,,,,,,
J30_8.RCP,0,59.995016019935925,0.5116429328918457,PSO_none_none,53,1000,0,50.0,3600.0,,,,,,,none,,0.729,1.49445,1.49445,none,30.0,80.0,0.01,0.9,,,,,,,,,,
J30_8.RCP,1,64.33463866144535,0.4739511013031006,PSO_none_none,53,1000,1,50.0,3600.0,,,,,,,none,,0.729,1.49445,1.49445,none,30.0,80.0,0.01,0.9,,,,,,,,,,
J30_8.RCP,0,63.46671413314347,0.43566393852233887,HS_fixed_random,53,1000,0,,3600.0,,,,,,,,,,,,,,,,,50.0,0.9,0.3,2.0,0.1,0.9,1.0,5.0,fixed,random
J30_8.RCP,1,67.7308650765397,0.43506407737731934,HS_fixed_random,53,1000,1,,3600.0,,,,,,,,,,,,,,,,,50.0,0.9,0.3,2.0,0.1,0.9,1.0,5.0,fixed,random
J30_9.RCP,0,86.25,0.39899396896362305,BA_none,42,1000,0,50.0,3600.0,0.0,2.0,1.0,0.5,0.9,0.9,none,10.0,,,,,,,,,,,,,,,,,,
J30_9.RCP,1,85.82142857142857,0.41713809967041016,BA_none,42,1000,1,50.0,3600.0,0.0,2.0,1.0,0.5,0.9,0.9,none,10.0,,,,,,,,,,,,,,,,,,
J30_9.RCP,0,92.29761904761902,0.4777829647064209,PSO_none_none,42,1000,0,50.0,3600.0,,,,,,,none,,0.729,1.49445,1.49445,none,30.0,80.0,0.01,0.9,,,,,,,,,,
J30_9.RCP,1,85.29761904761905,0.48439502716064453,PSO_none_none,42,1000,1,50.0,3600.0,,,,,,,none,,0.729,1.49445,1.49445,none,30.0,80.0,0.01,0.9,,,,,,,,,,
J30_9.RCP,0,84.25,0.48586106300354004,HS_fixed_random,42,1000,0,,3600.0,,,,,,,,,,,,,,,,,50.0,0.9,0.3,2.0,0.1,0.9,1.0,5.0,fixed,random
J30_9.RCP,1,84.53571428571429,0.4300971031188965,HS_fixed_random,42,1000,1,,3600.0,,,,,,,,,,,,,,,,,50.0,0.9,0.3,2.0,0.1,0.9,1.0,5.0,fixed,random
J30_10.RCP,0,72.9218407596786,0.41955995559692383,BA_none,37,1000,0,50.0,3600.0,0.0,2.0,1.0,0.5,0.9,0.9,none,10.0,,,,,,,,,,,,,,,,,,
J30_10.RCP,1,71.40832724616507,0.41086578369140625,BA_none,37,1000,1,50.0,3600.0,0.0,2.0,1.0,0.5,0.9,0.9,none,10.0,,,,,,,,,,,,,,,,,,
J30_10.RCP,0,73.67859751643536,0.47750020027160645,PSO_none_none,37,1000,0,50.0,3600.0,,,,,,,none,,0.729,1.49445,1.49445,none,30.0,80.0,0.01,0.9,,,,,,,,,,
J30_10.RCP,1,73.78670562454347,0.4796931743621826,PSO_none_none,37,1000,1,50.0,3600.0,,,,,,,none,,0.729,1.49445,1.49445,none,30.0,80.0,0.01,0.9,,,,,,,,,,
J30_10.RCP,0,72.54346238130023,0.4109170436859131,HS_fixed_random,37,1000,0,,3600.0,,,,,,,,,,,,,,,,,50.0,0.9,0.3,2.0,0.1,0.9,1.0,5.0,fixed,random
J30_10.RCP,1,74.32724616508399,0.4138209819793701,HS_fixed_random,37,1000,1,,3600.0,,,,,,,,,,,,,,,,,50.0,0.9,0.3,2.0,0.1,0.9,1.0,5.0,fixed,random
